Recency,Frequency,Monetary,Customer ID
0.5955835512607377,-0.3111008980722328,3.2062299838933814,12346
-0.9522790918878471,1.0508801272713477,1.2159983303877746,12347
-0.6035322617957277,-0.019927191810646123,0.5731876782537337,12348
-0.8710640766609151,0.8768007812289629,1.139850128899356,12349
0.5191458898706842,-0.800178288603886,-0.7230248542008271,12350
0.8296738892677769,-0.6525888187799608,-0.7989100384031911,12351
-0.7898490614339833,0.48986934152566164,0.8217274337987673,12352
0.012746383161579257,-0.5585698117520652,-0.5820114933059,12353
0.146512290594173,0.07295943480801893,0.12134693248855119,12354
0.06051992153036274,-0.2903817552675778,0.027444671819949393,12355
-0.8519546613134018,0.7240859880120445,1.402379103673193,12356
-0.8041811229446183,1.2616398128908044,2.163372459097796,12357
-0.9522790918878471,0.27828466318873674,1.045711217926618,12358
-0.6847472770226596,1.4092292827147288,1.6414076267280535,12359
-0.7134114000439297,1.0342018404771498,1.1106190181145577,12360
0.40926675162248216,-0.42447578350982135,-0.4173371375187589,12361
-0.9475017380509687,1.1860727082652636,1.277082917940595,12362
-0.4363248775049855,-0.5885936102669607,-0.36208437946722344,12363
-0.923614968866577,0.3500958956368532,0.26269649447626775,12364
0.42837616696999553,-0.6198953950817022,-0.2539380989468321,12365
2.067008533019269,-1.9063985319389598,-0.43302092141757,12366
-0.9427243842140904,-1.0983901436032688,-1.2139525323866742,12367
2.038344409997999,-0.7604128783941132,0.004318537201506969,12368
1.0112133350691541,0.4155150754184957,0.48665486499384947,12369
-0.718188753880808,0.9781380668515967,1.1213429600807066,12370
-0.7468528769020781,0.8425861968426269,1.0784332866553161,12371
-0.6178643233063628,-0.005917607649127183,0.2543763088486836,12372
0.5239232437075625,-0.019927191810646123,0.15288439611669108,12373
-0.842399953639645,0.33278966350631883,0.8561828226562931,12374
-0.909282907355942,-0.800178288603886,-0.49735397667365294,12375
0.9013341968209521,-0.9850152581656803,-0.42884237189236096,12376
0.5430326590550759,0.773799564670205,0.9546635060358151,12377
-0.34077780076741854,1.27391857771776,1.2851343564273527,12378
-0.5700907849375793,0.3150663738480191,0.41430058004534215,12379
-0.8567320151502801,1.213016414624634,1.7039278736697907,12380
-0.937947030377212,0.36700424789265546,0.5081459847252389,12381
-0.07802333973910935,0.46102325492055135,0.5101956071748849,12383
-0.8232905382921317,-0.47521872482937216,-0.31991321868130435,12384
0.8487833046152902,0.15541956955572986,0.5436525904704531,12385
0.652911797303278,-1.1623853521162688,-0.5906665245784419,12386
1.0207680427429107,-1.2324841718455124,-1.3286444816060705,12387
-0.8853961381715503,0.7443764039432906,1.048313090353886,12388
0.9634397967003706,-0.04877327841575711,0.3258898381676993,12389
-0.5796454926113359,-0.3543769637805779,-0.36490935110056033,12390
-0.8567320151502801,1.1860727082652636,0.7893626320818641,12391
1.8615823180335,-1.396601998602652,-0.9775079923480419,12392
-0.6178643233063628,0.5176266330681135,0.69760309181204,12393
-0.6560831540013895,-0.47521872482937216,0.24003191190196985,12394
-0.8710640766609151,1.1140503430668791,1.1860032037459265,12395
2.258102686494403,0.15541956955572986,0.015026515827080181,12396
-0.7898490614339833,0.636815627285416,0.700738657736158,12397
-0.7420755230651997,0.3500958956368532,0.4211425533817852,12398
-0.3933286929730804,0.5377780560989159,0.5524936451205045,12399
1.0159906889060324,-1.0983901436032688,-1.074004537330009,12400
0.48570441301253575,-1.608186676939577,-1.7113202145579096,12401
0.5812514897501027,0.20912816380685706,0.23114641937112854,12402
-0.7229661077176863,-1.2324841718455124,0.08007560418912975,12403
2.29632151718943,-2.416195065275268,-1.9159944117190109,12404
-0.2500080778667299,0.021325541313486667,0.45337112800135126,12405
-0.8567320151502801,0.8381952528721133,1.4044862234288573,12406
-0.7229661077176863,0.27828466318873674,0.4524130497759683,12407
-0.8041811229446183,0.8067019614997195,1.1253792053019949,12408
-0.5844228464482143,1.1777932857806281,2.3418969768628193,12409
0.5143685360338058,-0.19473015948828898,0.0760675265559594,12410
0.996881273558519,-0.6198953950817022,-0.6966121444482836,12411
-0.6035322617957277,0.6425841347425801,0.7546702025059471,12412
-0.6417510924907545,-0.019927191810646123,0.06585147316147863,12413
0.07485198304099779,-0.44940972828187165,0.031087955542344045,12414
-0.8471773074765234,2.098779966969207,3.655194260775448,12415
2.176887671267471,-1.0983901436032688,-1.0834809044944818,12416
-0.9475017380509687,1.4232770945292883,1.4490533240637538,12417
-0.42199281599435046,0.482763190297825,0.5738304809289322,12418
0.8822247814734386,-0.5297237251469542,-0.4290428488622655,12419
-0.6560831540013895,-0.42447578350982135,-0.30153306918987144,12420
-0.8853961381715503,0.15541956955572986,0.13406209391468346,12421
-0.5032078312212823,0.8641560984818866,1.2601194824729722,12422
-0.9570564457247255,0.8337779367076632,0.7617097937768718,12423
-0.18312512415043303,0.4076488942268723,0.9362571802210384,12424
-0.5892002002850927,0.399697671590914,0.46633761114113714,12425
-0.030249801370325877,0.27828466318873674,0.2801223882967979,12426
-0.8567320151502801,-0.37700893193003576,-0.07176020796768175,12427
-0.8376225998027668,1.2566703282377745,1.562684850009845,12428
-0.9188376150296986,0.7785909883296271,1.3831737210538415,12429
-0.7564075845758348,-1.0983901436032688,-0.9140883161135614,12430
-0.7898490614339833,1.463878991528697,1.75821828218736,12431
-0.7564075845758348,0.5244053071408418,1.2359260062251933,12432
-0.9570564457247255,1.7280852352729994,2.1018784397444605,12433
-0.5557587234269442,0.20912816380685706,0.137225800786064,12434
-0.5796454926113359,0.5509119931609052,1.9667045045994425,12435
-0.48409841587376895,-0.8422172120011768,-0.42050053131931825,12436
-0.9522790918878471,1.7333199970904951,1.8992482662371675,12437
-0.8949508458453069,0.45363142455511307,0.8360199088414219,12438
2.301098871026308,0.21941477806873028,0.16255965721246543,12439
1.245303673076193,-0.3543769637805779,-0.04317416435129776,12440
0.79145505857275,-1.0983901436032688,-1.194462208248373,12441
-0.9475017380509687,-1.0395202584832623,-1.2006503831487985,12442
2.535189209033347,-0.6525888187799608,-0.4548482063927873,12443
-0.8615093689871585,0.8809678231437096,1.2282019428432263,12444
-0.8567320151502801,-0.5585698117520652,-0.5337082486027313,12445
-0.6847472770226596,0.06038680505443614,0.06791203920475102,12446
0.19906318279983484,-0.5019664336045028,-0.46805993671973734,12447
-0.7516302307389565,-0.6198953950817022,-0.5101399311800169,12448
-0.8567320151502801,0.9781380668515967,1.2033296986694568,12449
-0.21656660100858147,-0.25061634505780506,-0.20315617745343592,12450
-0.909282907355942,1.6621772014151963,1.8984784727449082,12451
-0.8806187843346719,-0.6198953950817022,-0.5410468572696497,12452
-0.3216683854199051,-0.142792285443653,-0.1836380665994264,12453
-0.6943019846964162,-0.19473015948828898,2.0969465969105276,12454
-0.6130869694694844,1.0671885766141944,1.3444090671920432,12455
-0.7516302307389565,0.6310015185057021,0.9010630930101187,12456
-0.6465284463276328,0.34149368142857867,0.8577959680921798,12457
-0.622641677143241,0.34149368142857867,0.48113189523027505,12458
1.928465271749797,-0.5885936102669607,-0.5023143869899792,12459
1.216639550054923,-0.7604128783941132,-0.7398997506022738,12460
-0.5127625388950391,-0.2903817552675778,-0.0708179372112669,12461
-0.8710640766609151,0.1212049851693939,0.19144951809552732,12462
-0.7086340462070513,0.33278966350631883,0.27989178743266885,12463
-0.9140602611928204,-0.42447578350982135,0.20493973345977376,12464
-0.8806187843346719,-0.07879707693065258,-0.14871547060193224,12465
2.29632151718943,-2.416195065275268,-1.9931214737776717,12466
1.0589868734379375,-1.2324841718455124,-1.3863720405966211,12467
-0.06369127822847431,0.7641220443814517,1.0043883583060977,12468
1.5367222571257724,0.26879445499331905,0.8755510824111524,12469
2.3345403478844564,-0.5885936102669607,-1.0509287553824858,12470
-0.9522790918878471,2.2483142971520897,2.726816892196242,12471
-0.8089584767814967,2.028046153951647,2.078073295340594,12472
-0.8232905382921317,0.8425861968426269,1.0532794609133262,12473
-0.8806187843346719,1.9015989717536657,1.8813500184171792,12474
-0.703856692370173,0.1094370392274891,0.16681291806017115,12475
-0.8853961381715503,1.6664740837275807,1.9748465025815214,12476
-0.8519546613134018,1.7346228865906608,2.2378830183660496,12477
-0.9427243842140904,-0.270230332236775,-0.2107473269343834,12478
-0.909282907355942,-0.37700893193003576,-0.39520418204562624,12479
-0.82806789212901,1.1140503430668791,1.2915719517114108,12480
-0.8519546613134018,1.4448240156211072,1.87034375253833,12481
1.7899220104803248,0.9889807339414666,2.3502352735358296,12482
-0.8806187843346719,0.7032198812883259,1.2413064605487054,12483
-0.8041811229446183,1.6023490348169427,1.4003794069385185,12484
1.5653863801470425,-0.3111008980722328,-0.18260919949597568,12485
1.1019830579698426,-0.04877327841575711,0.09264268712978335,12486
2.5304118551964687,-2.117983210275885,-0.8372789925241666,12487
-0.9140602611928204,0.03457780850693631,0.25472073923970184,12488
0.6433570896295212,-0.8868054652663439,-0.7218851141281835,12489
-0.937947030377212,1.5881896063237713,1.7148351678434783,12490
-0.7755169999233482,-0.5019664336045028,-0.49280278914007947,12491
-0.6608605078382679,-0.15970063769945456,-0.1754075864170899,12492
-0.16879306263979799,-0.6198953950817022,-0.5357641835651745,12493
-0.8853961381715503,0.5244053071408418,0.4963049825506537,12494
2.1004500098774175,-0.800178288603886,-0.6751487699714209,12495
2.000125579302972,-1.1623853521162688,-2.151759461167626,12496
-0.5700907849375793,0.06038680505443614,1.3882842662414145,12497
-0.8615093689871585,-0.5885936102669607,-0.5874488447542404,12498
1.7134843490902711,-0.47521872482937216,-0.6054725471889588,12499
-0.8519546613134018,0.7443764039432906,1.353587921181344,12500
0.6481344434663996,0.7592351099199338,0.6248790264418451,12501
-0.5032078312212823,0.7493627344358409,1.0147583994239306,12502
1.8281408411753517,-2.117983210275885,0.15182836133544772,12503
-0.8758414304977935,-0.6868034031662971,-0.11377428001151609,12504
0.9921039197216407,-0.15970063769945456,0.03319719431185511,12505
0.15128964443105136,-0.5885936102669607,-1.8090384111020683,12506
-0.3216683854199051,-0.04877327841575711,0.5076571203788874,12507
-0.8376225998027668,0.18811299325398909,-0.5979048880444088,12508
0.3949346901118471,-1.396601998602652,-1.1823647607551013,12509
-0.278672200888,0.7393560368017069,1.252662486264602,12510
1.0876509964592076,0.9369553495236522,0.8787120379212761,12511
-0.6465284463276328,-0.37700893193003576,-1.3897246244949777,12512
-0.42199281599435046,-0.2903817552675778,-0.28738930885091885,12513
0.3137196748849152,0.34149368142857867,0.4042305785613288,12514
0.7245721048564532,-0.8422172120011768,-0.6240328909730893,12515
-0.5892002002850927,0.24943857658362575,0.7688911949979131,12516
-0.82806789212901,1.2182887019366913,0.7218928553941937,12517
-0.9570564457247255,0.6251410816776907,0.5864590398701542,12518
-0.6560831540013895,-0.21289110517289644,-0.17406839009471234,12519
-0.5844228464482143,0.773799564670205,0.7649684841941626,12520
-0.278672200888,-0.23151187014757138,-0.30238576583441107,12521
-0.7755169999233482,-1.0395202584832623,-1.119245485608144,12522
-0.8710640766609151,1.134937615013998,1.1273018505085621,12523
-0.9188376150296986,1.1079719536722978,1.804696680249906,12524
1.4172884112038135,0.09747773620618887,0.047051607469620484,12525
-0.9570564457247255,0.21941477806873028,0.26464934901056625,12526
-0.5700907849375793,-0.3543769637805779,-0.15523282972520439,12527
-0.9188376150296986,0.4076488942268723,0.5418190728579809,12528
1.5606090263101642,-0.6525888187799608,-0.7626599261777738,12529
-0.6751925693489029,0.8020907806865638,1.0215841492188764,12530
-0.8901734920084285,0.6425841347425801,0.5417145861281236,12531
-0.8185131844552533,-0.8422172120011768,-0.6905583636822953,12532
2.038344409997999,0.22955950346539883,0.29218199752614527,12533
-0.33600044693054015,0.13278760140627202,0.12785170196414183,12534
-0.5223172465687957,-0.3111008980722328,-0.17425955180523514,12535
-0.7564075845758348,1.1694195983963744,1.8945913693346805,12536
0.9921039197216407,-0.142792285443653,-0.15775601544020104,12537
-0.8232905382921317,-0.3111008980722328,-0.2549838815621911,12538
-0.8567320151502801,1.652052426945044,1.8104241021396756,12539
-0.8662867228240368,1.964209745165164,2.3050734422078025,12540
-0.8185131844552533,-0.005917607649127183,0.05254769235626828,12541
1.3504054574875168,-0.21289110517289644,-0.45995740661161716,12542
1.1784207193598963,-0.142792285443653,0.05186388546697817,12543
-0.7898490614339833,-0.7226876385092046,-0.6449735686218021,12544
-0.6035322617957277,-0.0342088236654859,0.06652937129163784,12545
-0.7372981692283215,0.19869563526407563,0.1742149761562441,12546
-0.015917739859690833,-0.6525888187799608,-0.6242580880356338,12547
-0.16879306263979799,-1.608186676939577,-1.6245164199460722,12548
1.7899220104803248,-0.04877327841575711,0.3941920959574395,12549
-0.5844228464482143,0.06038680505443614,0.04043048090105266,12550
0.7484588740408449,-1.1623853521162688,-1.217786406732942,12551
-0.7755169999233482,-0.6868034031662971,-0.5290214423049671,12552
-0.923614968866577,1.1018429104489118,1.1686108044366854,12553
1.1831980731967746,-0.5019664336045028,-0.4802407870091803,12554
2.29632151718943,-2.416195065275268,-1.4058932770606185,12555
-0.7229661077176863,0.5951172831627946,-0.30252998313940005,12556
-0.8853961381715503,0.007830099731805349,2.155773534603118,12557
-0.923614968866577,-1.0983901436032688,-0.8770295419930935,12558
0.5239232437075625,-0.6525888187799608,-0.34951989184666354,12559
-0.937947030377212,0.5038789256871806,0.6130153303893278,12560
0.48570441301253575,-0.8422172120011768,-0.9650623108417166,12561
-0.923614968866577,0.9996658748619698,1.2226237454904503,12562
0.9921039197216407,-0.9850152581656803,-0.9344517915813039,12563
0.2850555518636451,-0.6525888187799608,-0.49829919502602826,12564
0.4188214592962389,-1.2324841718455124,-1.318850411953797,12565
-0.5509813695900658,-0.7226876385092046,-0.6868233988631203,12566
-0.8519546613134018,1.724134567239313,1.8451483407984208,12567
2.119559425224931,-1.608186676939577,-1.843772407304295,12568
-0.9522790918878471,0.9292133735050853,1.0885305511769385,12569
2.29632151718943,-2.416195065275268,-1.7711030946723578,12570
-0.7707396460864698,-0.3111008980722328,-0.4056518281058687,12571
-0.9188376150296986,0.09747773620618887,0.08082508906286176,12572
0.12262552140978127,0.5951172831627946,-0.1731937167310992,12573
0.5478100128919543,-1.0983901436032688,-1.0292254290366492,12574
1.2214169038918015,-0.23151187014757138,-0.2751008772724885,12575
-0.7898490614339833,0.7240859880120445,0.6159541287312911,12576
-0.7946264152708616,1.2665759450466119,0.4129100935051352,12577
-0.8615093689871585,0.8641560984818866,1.1738686252985464,12578
-0.5892002002850927,-0.42447578350982135,-0.5247572240559445,12579
0.21817259814734824,0.07295943480801893,0.10342112855893551,12580
-0.7707396460864698,-0.8868054652663439,-1.1008873883246764,12581
0.17995376745232144,0.48986934152566164,0.5591178469462115,12582
-0.9475017380509687,1.5623238750263293,1.949163764466159,12583
-0.9427243842140904,0.4386210886572016,0.6789303146362747,12584
0.15606699826792972,0.36700424789265546,0.5805455728420196,12585
-0.8806187843346719,0.4232980150356424,0.5884836080651427,12586
-0.923614968866577,-1.7422807051818205,-1.3283457308346327,12587
-0.7755169999233482,-0.09428145791781241,0.03589467580692892,12588
-0.8232905382921317,0.8974038351800103,1.18209317027122,12589
0.046187860019727696,0.18811299325398909,1.7178134301025274,12590
0.5525873667288326,0.18811299325398909,0.2767579764375592,12591
-0.5223172465687957,0.3150663738480191,0.7506943712960205,12592
-0.4411022313418638,-0.6525888187799608,-0.5622110818232638,12593
-0.7802943537602266,0.9708197882568588,1.2403047517836843,12594
1.4507298880619621,-0.7226876385092046,-0.8034908277360767,12595
-0.718188753880808,-0.47521872482937216,-0.2803850460024302,12596
-0.8710640766609151,0.9961213815896798,1.0314902726923871,12597
-0.9140602611928204,0.9961213815896798,1.1568242345132078,12598
-0.8232905382921317,0.6762761749289555,0.6660309748174957,12599
-0.8232905382921317,0.6596230650600663,1.2226963911170987,12600
-0.05413657055471762,-0.3111008980722328,-0.21046161017166135,12601
-0.6799699231857812,-1.0395202584832623,-1.28431560486039,12602
-0.8567320151502801,-2.117983210275885,-0.15162539926848217,12603
-0.5844228464482143,-0.8422172120011768,-0.9203409060399943,12604
0.8344512431046551,0.26879445499331905,0.21727046353746454,12605
2.29632151718943,-2.416195065275268,-2.689497376520248,12606
-0.6751925693489029,0.47558770967082187,0.39594341061230826,12607
0.9729945043741273,-0.8422172120011768,-0.5662006865448965,12608
-0.5892002002850927,0.8768007812289629,0.9566699447742817,12609
-0.8519546613134018,0.5107849006568962,0.6012661662209942,12610
-0.7134114000439297,0.15541956955572986,0.1937074097830435,12611
-0.608309615632606,-0.7226876385092046,-0.18675397233597615,12612
-0.689524630859538,1.332413695476533,1.4511695027725457,12613
0.36627056709057704,-0.6868034031662971,-0.7646634975116056,12614
